"metID"	"fc"
"HMDB0010072"	-2.48282175186004
"HMDB0014374"	-2.74831608766259
"HMDB0010085"	-0.406485169458537
"HMDB0006988"	-1.47621490266455
"HUBMet001679"	0.315801383432535
"HMDB0028815"	0.307174230068405
"HMDB0014486"	-3.6285070634539
"HMDB0012176"	-2.46689834237212
"HMDB0008914"	3.87697582925974
"HMDB0001433"	-0.157617304450207
"HMDB0008415"	-1.38673125947267
"HMDB0010224"	1.05714251154902
"HMDB0011838"	3.32392553931201
"HUBMet003529"	-0.222496797463096
"HMDB0013204"	0.84106545054522
"HMDB0013016"	-1.0688858134672
"HMDB0008493"	-0.410402528527141
"HMDB0014817"	-0.949844185152715
"HMDB0012353"	-2.67163355647283
"HUBMet001474"	5.41201678861622
"HMDB0014432"	-3.07776324139187
"HUBMet003840"	-1.40515591382251
"HMDB0006592"	0.883035190063346
"HMDB0012355"	7.38204264369886
"HMDB0009510"	1.5870116098649
"HMDB0010118"	-3.54125491614371
"HMDB0010262"	-2.72227620808732
"HMDB0014398"	-0.0136101342025149
"HUBMet002054"	-2.55198487305185
"HMDB0012155"	2.82558569356548
"HUBMet002042"	-0.648150762415077
"HUBMet002794"	3.7023876104315
"HMDB0003404"	-1.675030176461
"HUBMet001243"	3.42708373753128
"HUBMet001138"	1.53154981273875
"HMDB0010063"	-1.76148757017361
"HMDB0001290"	-3.81215217707746
"HMDB0014888"	-0.317369650439287
"HUBMet002181"	-1.79161861787932
"HMDB0010051"	3.35388603567168
"HMDB0013655"	2.9260205902334
"HMDB0015537"	-1.55057287271116
"HMDB0003074"	1.08176717529857
"HUBMet003790"	-4.0827614914104
"HMDB0011848"	-1.77278617763085
"HUBMet001453"	-4.08034075601039
"HMDB0009645"	2.67974520501845
"HUBMet000057"	-5.06910033551168
"HMDB0009129"	-0.700558258072991
"HMDB0015621"	2.52651521363171
"HMDB0011690"	-3.28378591973231
"HMDB0003559"	-3.35185025219869
"HMDB0009542"	-6.96287359163678
"HMDB0003119"	3.43528273018014
"HMDB0010544"	1.73044774272772
"HMDB0007541"	-0.729802371286848
"HMDB0009706"	-2.61317801881494
"HUBMet002133"	-2.24587345610121
"HUBMet002216"	0.326468719548603
"HMDB0007378"	-5.24179514536776
"HMDB0007700"	-0.208146205181341
"HMDB0009556"	-1.31755286921307
"HMDB0015352"	-1.88576154154976
"HMDB0007791"	-1.4226109089545
"HMDB0009761"	0.285996822122582
"HMDB0014884"	0.0534120297242461
"HUBMet001522"	0.511550790609585
"HMDB0009689"	-1.46923074768226
"HMDB0002148"	-0.756703762583452
"HUBMet000189"	-2.17447008901853
"HMDB0002708"	-0.0990226428169008
"HMDB0015655"	0.886345884985576
"HMDB0013972"	-2.06417673133179
"HMDB0008442"	-0.0387920513208217
"HMDB0007469"	-1.15979529747848
"HMDB0001483"	2.30192623095365
"HMDB0002220"	5.9984842292819
"HMDB0011258"	4.98682677722265
"HUBMet000293"	-1.76062785172111
"HMDB0003959"	3.34612389914069
"HMDB0010335"	3.74899031195577
"HMDB0014602"	-0.151450543665882
"HUBMet002231"	1.13086864754493
"HMDB0007377"	-3.64840751984986
"HUBMet002137"	-0.619770414928088
"HMDB0014819"	-1.58703976578336
"HUBMet002502"	0.887457801002975
"HMDB0028688"	4.66586242203593
"HMDB0007209"	1.08227546138476
"HMDB0014365"	-3.02453280803421
"HMDB0008700"	1.88485673329833
"HUBMet000697"	-1.40653161050694
"HMDB0007117"	0.171503784881064
"HUBMet002543"	0.254171993066024
"HMDB0001280"	-0.989503852641713
"HMDB0009309"	-1.76355489771614
"HUBMet002470"	1.96412258113866
"HMDB0014369"	0.861033996337465
"HMDB0002337"	-4.0910260547847
"HMDB0013279"	2.45583937993998
"HMDB0014745"	2.05895359044563
"HUBMet002167"	-4.35993729453937
"HMDB0002274"	-0.659579774002394
"HMDB0010297"	-1.30825603321856
"HMDB0007713"	-0.765542108415923
"HUBMet002461"	-5.17707379889867
"HUBMet001182"	-2.2991828845894
"HMDB0006847"	-0.785884369046614
"HMDB0013136"	5.17600628010099
"HUBMet000398"	1.23180486906918
"HUBMet001060"	-2.3895913534758
"HMDB0000536"	-5.42473044129521
"HMDB0011639"	-1.50385916211856
"HMDB0008333"	-1.23415963701297
"HUBMet001984"	1.84457122984607
"HMDB0003366"	-4.39605729570119
"HUBMet002538"	4.95296880055698
"HUBMet001152"	1.2650580578666
"HMDB0000438"	-2.63928065950551
"HUBMet000736"	-0.645678570805288
"HMDB0028681"	0.418162313177894
"HMDB0002726"	3.95791617205589
"HMDB0010287"	-2.61405761519462
"HMDB0012110"	-3.00072639295613
"HMDB0006548"	6.80354008165982
"HMDB0009614"	-0.986373578365627
"HMDB0004958"	-2.82656741811321
"HUBMet003751"	3.92407397740119
"HMDB0011801"	-3.56050001784855
"HUBMet002437"	4.051669504793
"HMDB0000992"	0.00696886761600992
"HMDB0011230"	-1.11598620523885
"HUBMet002492"	-0.424626987426587
"HMDB0015308"	-1.72282275892954
"HMDB0010340"	5.39736347171565
"HMDB0012004"	2.79636429969768
"HMDB0011743"	-1.4824812457528
"HMDB0010090"	-5.60149558265621
"HUBMet001776"	-1.77652650834316
"HMDB0008911"	-2.27112253673388
"HMDB0007010"	-7.60577208968932
"HMDB0010338"	4.00260447894923
"HMDB0006928"	0.9477067619669
"HMDB0014686"	0.78186127675818
"HMDB0008149"	-0.481462544078191
"HUBMet001698"	1.69559610849591
"HMDB0006590"	0.915030156626887
"HUBMet001911"	-2.3824543907248
"HUBMet001478"	3.65953309640973
"HUBMet001483"	1.59457458293316
"HMDB0004943"	8.55455535782276
"HUBMet003129"	-0.0368030315959409
"HUBMet002284"	1.0070584006899
"HMDB0008709"	-1.28845859399067
"HUBMet000299"	4.91488478908685
"HUBMet002724"	-5.64680067256166
"HMDB0010547"	6.175622750656
"HMDB0009436"	4.97776537997264
"HMDB0000664"	-4.90296342038922
"HUBMet001604"	8.38629780174039
"HMDB0015556"	5.9876091669017
"HMDB0006734"	3.5438804511493
"HMDB0010009"	4.01949093433122
"HMDB0002227"	-1.18344584616735
"HUBMet000020"	-0.671557812337264
"HMDB0000841"	6.02784758977827
"HUBMet001784"	3.62988860311395
"HMDB0009762"	0.69459821258457
"HMDB0000556"	-6.06165546453884
"HUBMet000251"	-2.42995329885183
"HUBMet003807"	0.654128193791382
"HMDB0015587"	2.11081795890837
"HMDB0015210"	-4.70849622834007
"HUBMet002682"	4.78734300432521
"HMDB0009503"	-4.24264363147274
"HMDB0010516"	2.96344286302023
"HUBMet003638"	-1.68410507292286
"HUBMet001381"	1.3432191727822
"HUBMet001340"	-1.36931810784586
"HMDB0009018"	-1.43200569166997
"HMDB0012244"	1.62509066475363
"HMDB0012058"	-1.50378057113814
"HMDB0015386"	5.20775448241219
"HUBMet000554"	-1.50389870917183
"HMDB0007431"	-3.44485778368265
"HUBMet002150"	4.77899060033307
"HMDB0007526"	4.03798561270635
"HMDB0010142"	3.77423676194822
"HMDB0000453"	0.358208842565254
"HMDB0000603"	-1.80719646326579
"HUBMet000909"	3.2460381426207
"HMDB0010667"	-3.025530718029
"HMDB0008929"	-0.397303799080603
"HUBMet002224"	2.7710628344795
"HUBMet001476"	-1.84960855056364
"HMDB0010350"	-3.78367229408417
"HMDB0008982"	-8.53401318857855
"HMDB0014742"	0.467319531349432
"HMDB0010565"	-4.23500433930479
"HUBMet000028"	1.38723095844761
"HMDB0007485"	-0.546076536556804
"HMDB0002026"	-1.74418929941693
"HMDB0011536"	1.76819541400997
"HMDB0000894"	3.01137543070406
"HUBMet000476"	1.55372390917839
"HUBMet002128"	1.98522195697851
"HMDB0013846"	-5.0601125122286
"HMDB0007797"	-0.238919384989655
"HUBMet002043"	10.2904341884014
"HMDB0012916"	3.90721628794778
"HMDB0015640"	4.46079261983971
"HUBMet002538"	-4.7748780980908
"HMDB0008207"	3.40723146635775
"HMDB0014862"	-2.21259152658921
"HUBMet001475"	-1.74229513061562
"HMDB0000935"	0.945173561909775
"HMDB0011908"	2.87597268517053
"HMDB0004850"	-5.25663957220449
"HMDB0006992"	-1.83502247800277
"HMDB0007651"	4.22232710818585
"HUBMet002514"	-3.46091400604875
"HUBMet000596"	-0.591983965662159
"HUBMet001908"	-2.04942922400984
"HMDB0007591"	-0.484484851719861
"HUBMet002547"	-1.84512404063758
"HMDB0009399"	1.28449560234393
"HMDB0006603"	-2.13811424729282
"HUBMet002074"	-0.846129596562746
"HUBMet001174"	-0.193758190352475
"HMDB0011147"	-0.556781174171723
"HMDB0014508"	3.8966480817693
"HUBMet000648"	-3.18481328666893
"HUBMet000259"	-6.19643894494349
"HUBMet001475"	-1.123842876932
"HMDB0002127"	4.01627271529898
"HMDB0009400"	4.60702191961587
"HMDB0012157"	-4.34772722142934
"HMDB0005009"	-2.78911990887504
"HMDB0001978"	1.05213971974188
"HMDB0010737"	4.23958370442994
"HMDB0012061"	0.725268288597162
"HMDB0015652"	-3.45641843303373
"HMDB0008788"	-0.328397652446957
"HMDB0013118"	5.35228655218916
"HUBMet000705"	2.54256084128352
"HMDB0012321"	-2.82191662879377
"HUBMet003409"	0.162182285010944
"HMDB0007369"	0.61477113977406
"HUBMet000491"	-2.81737554713011
"HMDB0008542"	-3.33310189301469
"HMDB0012129"	0.206656762028555
"HMDB0001862"	3.29261426335826
"HMDB0013000"	-3.52280889800682
"HUBMet003328"	-3.57984092644054
"HUBMet000224"	1.62759399479746
"HMDB0008181"	1.0224567574051
"HUBMet002598"	1.39523075991041
"HUBMet000665"	1.24515622853015
"HMDB0015479"	0.859236175180291
"HUBMet002740"	-0.351839455200978
"HMDB0009642"	-0.558780022691528
"HUBMet001486"	-1.1899795716089
"HMDB0013576"	3.28726015143405
"HUBMet002132"	1.76158548146775
"HMDB0013590"	2.68886326381563
"HMDB0013848"	3.35546772634499
"HUBMet002955"	1.22276820006679
"HMDB0015124"	-3.91542434993749
"HUBMet002494"	0.802241336973899
"HMDB0028844"	10.0484495208786
"HMDB0009079"	-0.213719619864402
"HUBMet003323"	0.0286127780825951
"HMDB0010336"	-0.662197647582998
"HMDB0008884"	-0.695693330861954
"HMDB0003381"	-1.86184023144632
"HMDB0009961"	-0.642466911899823
"HMDB0006462"	-1.51855399185931
"HMDB0007540"	2.79082567927475
"HUBMet000674"	-2.73928917089565
"HUBMet000091"	-0.676019541351479
"HUBMet001259"	1.94794013200098
"HMDB0007735"	5.37737638601534
"HMDB0000592"	-3.24957872979594
"HMDB0002248"	0.60756962124572
"HUBMet002146"	-1.43846752186984
"HMDB0008905"	5.0684493656868
"HMDB0015325"	0.601350709815746
"HMDB0009312"	-5.34003990771642
"HUBMet000228"	4.65994783478536
"HUBMet000152"	4.37212186554528
"HMDB0005038"	3.61329606674248
"HMDB0014429"	-5.04700771559021
"HUBMet001296"	3.30987201390095
"HUBMet000699"	-4.02792306864591
"HMDB0010678"	-2.84930936164821
"HMDB0008289"	-0.535314830623131
"HUBMet003117"	1.78546433317059
"HMDB0015270"	-2.11778286956946
"HMDB0010552"	3.21340918761259
"HUBMet002662"	3.84788960262754
"HUBMet002133"	3.02096649730235
"HMDB0007658"	-0.621492130200687
"HUBMet003886"	-1.66313430240519
"HMDB0028814"	4.98245246942377
"HUBMet002783"	3.4781133462314
"HUBMet003709"	-0.97961025909266
"HUBMet000213"	0.20636836724363
"HMDB0007515"	-2.88952972099888
"HMDB0013858"	-3.26300974944989
"HMDB0015446"	-1.23329231360992
"HUBMet003087"	-2.15971333511979
"HUBMet001951"	3.91179391393524
"HMDB0008617"	-0.822962692010674
"HUBMet000503"	1.19795894785517
"HMDB0012614"	-3.03718118255845
"HMDB0013961"	-0.740377275515769
"HMDB0009742"	-3.36718128509528
"HMDB0011540"	-1.04913748251139
"HUBMet000177"	2.30894262380263
"HMDB0003116"	2.56087022973014
"HMDB0012185"	2.60911979183019
"HMDB0001090"	0.714563224477344
"HMDB0008807"	4.78899565936719
"HMDB0012336"	-4.03083833131983
"HMDB0014733"	-7.13629061075651
"HMDB0013558"	-0.0389317138666102
"HUBMet001333"	-1.30057652587749
"HMDB0013919"	-0.526977035429215
"HMDB0013538"	3.09976603913174
"HUBMet001137"	6.71373394942687
"HMDB0003943"	0.553051222447377
"HMDB0014340"	-3.28190345944549
"HMDB0009735"	-2.09920050751099
"HMDB0013688"	-1.85417037191248
"HMDB0002307"	0.7404498999004
"HMDB0001915"	-2.5897185503201
"HMDB0015632"	0.641336350755588
"HUBMet002130"	-2.41448160080099
"HMDB0015004"	0.295433078218332
"HMDB0008409"	4.311122362137
"HMDB0028825"	-4.50946151806686
"HMDB0008068"	2.26180369890262
"HMDB0007900"	-1.8612178405684
"HMDB0012397"	-2.44577018390564
"HUBMet001132"	-4.96353112617512
"HMDB0008255"	4.21822540658724
"HUBMet000427"	-1.53086174330245
"HUBMet001164"	1.63055671622955
"HUBMet002057"	2.18403165670459
"HMDB0013628"	-3.52421702359008
"HMDB0006027"	-1.21207567505914
"HUBMet000167"	-0.112516494331799
"HUBMet000615"	-1.02596676085413
"HMDB0011832"	0.338297974923287
"HMDB0008751"	0.175963488581731
"HMDB0012195"	-1.48993417932755
"HMDB0007694"	3.37372458183024
"HMDB0028748"	0.29063299273957
"HUBMet002041"	0.269898350418637
"HUBMet002069"	1.16307321022259
"HUBMet002491"	1.03945230793848
"HMDB0006485"	-1.12526460015356
"HUBMet002890"	0.255070380734526
"HUBMet002132"	1.69157865522524
"HMDB0002431"	-1.25865063392366
"HUBMet002521"	0.743875492521824
"HUBMet000715"	1.46652383417612
"HUBMet002792"	-3.08736593468691
"HUBMet000453"	4.73245600341971
"HMDB0014551"	-0.545429028407625
"HMDB0014955"	-2.44321330497956
"HMDB0002884"	-3.31741629449071
"HMDB0009377"	3.34798116805404
"HMDB0007624"	2.02828565460805
"HMDB0008684"	-7.15179509788891
"HUBMet000416"	-3.53534086561251
"HMDB0007902"	1.42314464606829
"HMDB0007166"	-2.87501466281176
"HMDB0014326"	-5.21126017948332
"HUBMet000389"	-1.0349687657593
"HMDB0011717"	2.4174213550469
"HMDB0004051"	-2.75699166720247
"HUBMet001484"	0.195762945478012
"HMDB0002263"	1.27721548285155
"HUBMet001912"	-3.27502689224149
"HMDB0002386"	2.2189123387583
"HMDB0008891"	-4.30882962945895
"HMDB0015097"	-0.0446676932425471
"HMDB0003417"	1.24988723093073
"HMDB0014621"	1.17107703680801
"HMDB0007998"	2.13767702755168
"HMDB0011974"	-0.639582475989993
"HUBMet002134"	-4.45339183417696
"HMDB0007109"	1.40116596043277
"HMDB0009618"	-0.112643280228802
"HMDB0004813"	-3.74735768247523
"HUBMet000847"	1.47129524260655
"HUBMet001474"	-0.593058462227068
"HMDB0007769"	-0.468533098391679
"HMDB0008806"	-1.94221335771559
"HMDB0009213"	1.59488628258142
"HMDB0006961"	3.75386429440948
"HUBMet000494"	-3.17390871503442
"HMDB0005808"	-3.57222137905342
"HMDB0008589"	-2.11475034080522
"HMDB0012117"	-2.78440884307621
"HUBMet002554"	-0.806937884713699
"HUBMet001377"	0.425395842524037
"HMDB0014419"	-0.927962031736664
"HMDB0001322"	-2.42274856880374
"HUBMet001637"	-3.65892408066038
"HMDB0007633"	-2.52814610793356
"HMDB0014470"	-1.46438513657843
"HMDB0028792"	-2.34785517050094
"HMDB0012932"	2.59175509824422
"HMDB0007288"	3.36198187216392
"HMDB0008758"	4.5417541030096
"HMDB0015132"	-0.742375891470884
"HMDB0010343"	-0.390652427314754
"HMDB0012095"	-4.11982103599567
"HMDB0015511"	4.62862419523586
"HMDB0014618"	0.337952695061538
"HUBMet003292"	-0.0743935833535693
"HMDB0013515"	-2.61152920324485
"HMDB0011546"	1.72499764417874
"HUBMet002136"	1.99988041018226
"HMDB0003572"	-3.03535297049932
"HUBMet001946"	0.567247120591112
"HUBMet002073"	-5.98529519050023
"HMDB0003166"	-0.361383638976205
"HMDB0006463"	3.37417145933489
"HUBMet003925"	-3.91489176832284
"HUBMet001850"	-2.45674003968153
"HMDB0003012"	2.98450137755324
"HUBMet002520"	0.708936991367278
"HMDB0007110"	0.827984190128302
"HMDB0008158"	1.07291893555665
"HUBMet002682"	2.63121187430058
"HMDB0004866"	3.14005203108901
"HMDB0014787"	1.57994814935287
"HMDB0002087"	0.806563877845591
"HMDB0010158"	0.561280533363678
"HMDB0006251"	3.53039335537597
"HMDB0014604"	2.49374723625368
"HMDB0013856"	4.95062592757294
"HUBMet002548"	-0.568710061134023
"HMDB0015300"	-3.27912806623133
"HUBMet001841"	2.39289689903954
"HMDB0006605"	-3.04131907470923
"HUBMet002045"	2.44882358303055
"HUBMet001474"	-0.0578860316071235
"HMDB0014257"	8.70658897691549
"HMDB0014814"	-3.86162345338821
"HMDB0001472"	-0.788320513103466
"HMDB0008469"	-4.59858932357491
"HMDB0010540"	-4.10455425082267
"HMDB0013339"	-2.24535967162555
"HUBMet001911"	3.21631335331341
"HMDB0010348"	-3.20137347528254
"HUBMet002576"	1.13272462720121
"HMDB0015583"	-2.16837253060213
"HMDB0004836"	0.72847901177362
"HUBMet003194"	1.16052142131896
"HMDB0000364"	0.871543685368554
"HMDB0008825"	1.28736377630997
"HUBMet001043"	-5.43461252475014
"HUBMet002150"	3.65794253442707
"HMDB0009999"	-0.101379774149183
"HUBMet000266"	5.32939055397059
"HUBMet000159"	3.19812841676172
"HUBMet001366"	5.28872921718842
"HMDB0007092"	0.660215041332759
"HUBMet002174"	-3.396225251732
"HUBMet001432"	-1.75213231094261
"HMDB0011695"	2.09997842433883
"HMDB0014660"	-0.616818561995017
"HUBMet003420"	-3.43917140896766
"HMDB0004708"	-1.59905242701375
"HMDB0003648"	-4.16672113878001
"HUBMet002744"	-2.49977316523227
"HMDB0006995"	0.165862811240494
"HUBMet002079"	-2.3973599202573
"HMDB0009491"	-2.02874125009324
"HMDB0006246"	4.37136941991643
"HUBMet003668"	-3.08897924362354
"HMDB0000796"	1.26481583829364
"HUBMet000276"	-0.923899309552415
"HMDB0012472"	-0.158086364732166
"HMDB0012231"	-0.416113165876231
"HMDB0014505"	1.23767702426753
"HMDB0007329"	0.0936103179762036
"HUBMet002073"	1.78290050471333
"HUBMet001140"	-0.0339783232335952
"HMDB0007364"	0.705152517444274
"HMDB0014328"	-1.4944537726416
"HMDB0015192"	-0.29406312255798
"HMDB0011687"	-4.05321314658786
"HMDB0012613"	0.614313236608799
"HMDB0015434"	3.21490531361513
"HMDB0015634"	2.06667821488339
"HMDB0008474"	2.64217936128043
"HUBMet001121"	5.2680128586256
"HMDB0012559"	3.04496264969972
"HMDB0009528"	1.67655867969329
"HMDB0014573"	-0.557309240810073
"HUBMet000948"	3.01992705915621
"HUBMet002226"	-5.77404465236967
"HMDB0015156"	0.127341027094218
"HUBMet000448"	-1.2423973921749
"HMDB0012777"	-1.26800728234422
"HMDB0011809"	-2.99946751444543
"HMDB0011683"	-1.93903817771322
"HUBMet002150"	-0.750465054543055
"HMDB0013889"	-0.853229271290913
"HMDB0015608"	4.73397289847574
"HMDB0009116"	-5.18582702731477
"HUBMet003284"	1.23672965216763
"HUBMet000378"	-0.385887389835362
"HMDB0009743"	-2.21819105192521
"HUBMet002145"	0.110921388244338
"HMDB0009631"	-0.0144228632163082
"HUBMet001060"	-1.16177477872129
"HMDB0015139"	-5.00238007918068
"HMDB0015299"	5.07674517488797
"HMDB0009760"	-0.235228551701797
"HMDB0002174"	4.06081500567725
"HUBMet000086"	0.0603896808914337
"HUBMet000931"	2.70466892798207
"HUBMet002132"	0.0285945808849702
"HUBMet001911"	0.221278314327426
"HMDB0015285"	-3.81627562576521
"HMDB0004941"	-6.3403062833433
"HUBMet002221"	2.2759822033941
"HMDB0015294"	5.65788257580554
"HUBMet003736"	-0.803342025441552
"HUBMet000201"	5.26975708205879
"HMDB0008606"	-2.30680512910714
"HMDB0014472"	0.693189962618941
"HUBMet001473"	0.209539836557131
"HMDB0014999"	0.435749466790249
"HUBMet002070"	1.32144060227869
"HUBMet001747"	-0.228475138007637
"HUBMet001909"	-0.621126788521682
"HMDB0009659"	0.669782152896788
"HMDB0014258"	-1.08135166583735
"HUBMet000414"	1.82712123739513
"HMDB0012799"	-2.25792709135719
"HMDB0009725"	-4.97557353805239
"HMDB0000889"	4.13154172195746
"HMDB0028766"	2.70142712541076
"HMDB0028711"	-5.17050695286165
"HMDB0000942"	2.76744849126734
"HMDB0003442"	-0.936495708443781
"HUBMet001908"	1.72579892807325
"HMDB0011614"	0.59614273080256
"HMDB0014038"	-3.31660547951874
"HUBMet001704"	1.37178404366418
"HMDB0013868"	-0.23843718513033
"HMDB0008540"	2.70741986478525
"HUBMet002548"	-0.323275174996682
"HMDB0015255"	0.788348079573862
"HMDB0002376"	-5.48035245409064
"HUBMet002136"	-0.00932865362280531
"HMDB0008976"	4.17868616302449
"HMDB0007793"	0.677560446292462
"HMDB0009995"	-2.61202534890798
"HMDB0009439"	-1.48347163246503
"HMDB0001066"	2.01608504320281
"HUBMet000714"	0.441072898175606
"HMDB0015323"	-1.5100984283733
"HMDB0007560"	1.62028986875742
"HUBMet002485"	-0.303933679407474
"HMDB0011589"	1.17731655012304
"HUBMet001910"	-0.88955978943399
"HMDB0010144"	1.81255948286941
"HUBMet003286"	6.41171052197825
"HMDB0012340"	-3.49135739563265
"HMDB0015465"	-1.85405958575657
"HMDB0007717"	-2.79114657180888
"HMDB0009563"	1.86674955295136
"HMDB0003745"	-4.49763225967343
"HUBMet002139"	-4.80517448210364
"HMDB0015126"	-3.69272569546023
"HUBMet001869"	2.09878210552183
"HMDB0007739"	1.73632484768864
"HMDB0002536"	-1.83010257542642
"HMDB0008028"	-4.00722627716996
"HMDB0010000"	-0.769194522527498
"HMDB0009487"	-2.72609443066885
"HMDB0012317"	-3.56881043117104
"HMDB0013509"	2.60429432786963
"HMDB0010016"	-4.20539216540676
"HMDB0009414"	-1.94926604331318
"HUBMet001150"	1.99468630116518
"HMDB0008951"	4.45240540645927
"HMDB0014775"	2.61384742072695
"HMDB0009966"	0.941525650205912
"HMDB0000717"	-5.84286993003508
"HMDB0009447"	-6.46253635779706
"HMDB0012855"	1.76471714474594
"HMDB0014517"	-0.18398893622759
"HMDB0014453"	-1.30436544854079
"HMDB0007268"	0.781795810111317
"HMDB0002305"	2.92172547657273
"HMDB0012418"	3.27288531380561
"HMDB0011845"	0.664015813962124
"HMDB0000309"	-0.68497243931953
"HMDB0008829"	-2.85863445341569
"HMDB0008009"	-0.897135644470721
"HUBMet000524"	2.17146343143511
"HUBMet001138"	2.8286159492071
"HMDB0001016"	-1.11205108510031
"HMDB0003254"	1.41054215017583
"HUBMet001477"	0.569959184831202
"HMDB0011839"	1.86712471537931
"HMDB0010116"	2.65396686573305
"HMDB0008818"	0.791863745776014
"HMDB0002184"	-1.61113410314292
"HUBMet002787"	1.16085171770495
"HMDB0010056"	0.212746100412932
"HMDB0004880"	3.09369509793249
"HUBMet002718"	-5.55899948928848
"HMDB0007844"	1.18908643929251
"HUBMet001254"	-0.962202250895114
"HMDB0003405"	0.761173001965153
"HMDB0013584"	0.987198555378198
"HMDB0007699"	-2.35521178892111
"HMDB0008659"	3.33580190080181
"HMDB0010010"	-2.38230041499727
"HMDB0002373"	-1.37897470648862
"HMDB0007373"	-0.25344626709054
"HMDB0011949"	3.25665534787711
"HMDB0004916"	2.01025513639632
"HMDB0010070"	-0.512602639467703
"HUBMet002146"	0.437382172170801
"HMDB0011922"	-2.74475265139849
"HMDB0010701"	1.53118527582322
"HMDB0013583"	1.02240820115329
"HMDB0015314"	-0.661468342335068
"HUBMet002554"	2.59206760322389
"HMDB0015340"	0.149236967008488
"HMDB0012819"	-0.561967970404359
"HMDB0014841"	-1.64021167151011
"HMDB0007342"	1.42198387801547
"HUBMet002544"	-0.0107766662261252
"HMDB0015607"	-0.651179766477046
"HMDB0002224"	9.63903697733068
"HMDB0014366"	1.50584835217348
"HMDB0014552"	1.31060298534783
"HMDB0009601"	6.90558150096816
"HUBMet001913"	-3.97209755226086
"HUBMet003851"	-1.20833480274839
"HMDB0007734"	2.15081048819979
"HUBMet002227"	1.4987495499488
"HMDB0011934"	1.10114771330143
"HUBMet002131"	-0.0735149440697977
"HMDB0008956"	0.244177024732817
"HUBMet001908"	4.83243672993036
"HMDB0007836"	1.42316764595846
"HUBMet002063"	-2.51293605170354
"HMDB0009369"	-0.782680528461432
"HMDB0004893"	6.83165675447115
"HMDB0002031"	-4.49388849059777
"HMDB0007083"	2.22688246795293
"HMDB0006789"	3.79160892189149
"HMDB0000021"	-2.30825985427538
"HMDB0013820"	1.69925189035796
"HMDB0004903"	-1.76872364886384
"HMDB0007666"	-3.50810526978261
"HUBMet002042"	3.69691892212273
"HMDB0015526"	2.53448933541305
"HMDB0015378"	-1.92558768281224
"HMDB0001132"	-0.10593036764629
"HMDB0009970"	-1.33833135225836
"HMDB0001109"	-3.41809812503728
"HMDB0003543"	0.764264063815755
"HMDB0001052"	0.169222094310482
"HMDB0002995"	-3.43681375006568
"HMDB0006049"	4.68996538055239
"HUBMet001034"	-5.53957510547766
"HUBMet001064"	2.7057635129472
"HMDB0002145"	-4.2203214286137
"HUBMet003284"	-4.60194398349006
"HMDB0007460"	1.79809749649248
"HUBMet002539"	-3.24478468180783
"HMDB0006625"	-0.0142839468617368
